#Timestamp 	 pt1000 Temperature 
1538759832.3302362	21.978203962351472	21.986961180656635	21.44225431567247	20.12527996368408	21.25066220019835
1538759843.1788893	22.024050829944372	22.23577878406195	21.82160816335636	20.712511841486048	21.425772842268998
1538759854.0274436	22.20023227919728	22.854812176877203	22.612646480635703	21.751296973248827	21.79791338478435
1538759864.875703	22.495949484550238	23.605121896152014	23.497924487211094	22.863314057102343	22.29296308438279
1538759875.7242208	22.91071887633052	24.373642405224473	24.380859397376298	23.93962051646622	22.876195734981593
1538759886.5725603	23.38093892832194	25.11991032309743	25.25835554096284	25.067833717814665	23.514158489419515
1538759897.4208388	23.94400169111077	25.914823774842716	26.175796691748474	26.167544271660972	24.209717778913728
1538759908.268317	24.55974268128739	26.72333872144236	27.113352717286944	27.27948361711742	24.94512175718637
1538759919.1178563	25.272277723754087	27.572554539685825	28.076717328173345	28.35643923321868	25.729937312737547
1538759929.9660125	25.988832798558178	28.455276467541353	29.063331749022836	29.53906510310344	26.531959616379936
1538759940.8145573	26.763834088188105	29.286089388843266	30.002473402809755	30.676401952302058	27.37080753764667
1538759951.6632094	27.560170740973717	30.197408094367347	30.940329831125837	31.755487446925144	28.23050986714634
1538759962.5115042	28.36779375370861	31.096320505690073	31.948457899096866	32.88350228608124	29.08811054322132
1538759973.3599434	29.182323262516093	31.98436661802043	32.91890425331758	33.91160439525038	29.951353341478807
1538759984.2081647	30.04249217898996	32.77626504363661	33.80097386528905	34.974154611014455	30.826182335501016
1538759995.0558205	30.886612876200616	33.64201352602686	34.67267650797885	36.045579206180264	31.70201568225957
1538760005.9052622	31.734046974588637	34.5245330242401	35.63641624279262	37.018512916313284	32.590481452772565
1538760016.7535305	32.55301591857233	35.4248712793933	36.57275449166491	38.0018242596052	33.48409457961088
1538760027.6008549	33.439382390406536	36.25793958933946	37.40455738450646	39.01467972652699	34.34072015813126
1538760038.450457	34.30478605651251	37.07776214310661	38.2735799168845	39.95559387863159	35.21204680553956
1538760049.2989013	35.155675163405704	37.93246541605731	39.21739136346878	40.90687630600496	36.076876292846464
1538760060.1470633	35.99928074933996	38.67840756875239	40.02136942704374	41.837184319743756	36.943223934697926
1538760070.9957337	36.796273024205675	39.58893196723784	40.77425541648881	42.71747299293838	37.78236540241869
1538760081.8439164	37.611311394035965	40.44894218536638	41.688980825362705	43.56273831784074	38.62508346465802
1538760092.6915555	38.457351074854614	41.24311467536381	42.495629687250585	44.50779255884754	39.452220915435646
1538760103.5409114	39.239915640734125	42.025557383033174	43.36287237892657	45.35896027861645	40.26506103767133
1538760114.389265	40.02810243054728	42.79444778544757	44.14036917548765	46.20256280287822	41.08897961717639
1538760125.2379606	40.83719787485825	43.616919352080004	44.97302906685991	47.03651829772707	41.90973389241117
1538760136.0861516	41.638717503455155	44.44244682797171	45.765688995297296	47.855108894459136	42.703477767565346
1538760146.9346015	42.42436307466323	45.21397145490164	46.59797794600081	48.74919681244137	43.50207734647029
1538760157.7828958	43.169498614460736	46.03574494223358	47.42813966569611	49.44666951753652	44.307610491865034
1538760168.6312573	43.97598823740782	46.76456456058395	48.19282983228595	50.27546598089657	45.08844062484968
1538760179.4796727	44.7266582542502	47.51171229927559	48.90732278597807	51.03951349541194	45.860374700238935
1538760190.328438	45.43443997016402	48.311987847582714	49.6354745704607	51.84012067085132	46.61691961665383
1538760201.1767964	46.28351010254846	49.08986509249053	50.4762679499845	52.60738817508809	47.405300305731544
1538760212.0252414	47.03989190950506	49.820654197943895	51.19878800030301	53.372493253759785	48.144804390593436
1538760222.8736699	47.782948536892036	50.58901332277128	51.91236932003994	54.130233124844835	48.900571769444014
1538760233.7210116	48.49917062182203	51.35261337985139	52.76517826793179	54.821035124333775	49.63495514705028
1538760244.570399	49.212431137035765	52.068307021834244	53.46635622490976	55.572862117096065	50.31702813352422
1538760255.4176135	49.91831269391378	52.77271702707185	54.0509145529968	56.19188169331028	51.021066208496904
1538760266.26727	50.56952940151723	53.35897304480295	54.62413147527832	56.74568872841246	51.65664736300732
1538760277.1156313	51.181379158448635	53.90944614099999	55.19458596266804	57.33056579752929	52.26323946262664
1538760287.9639094	51.82738635989517	54.442844803205844	55.72064610504822	57.801770231792034	52.848885451754086
1538760298.8124826	52.42361247669942	54.81947441531884	56.01857577459123	58.20351847648635	53.402393911731906
1538760309.6610734	53.01474630155644	55.33168656538237	56.489073013347024	58.64932603893703	53.91100642143056
1538760320.5102684	53.52017912773135	55.813534838463056	57.015599129816565	58.87121059703941	54.37938380708283
1538760331.3575757	54.00358437524437	56.19708621552263	57.36024188774218	59.257460642882506	54.83013927490629
1538760342.2061672	54.43998383049666	56.51744030434156	57.67732408967913	59.44239739624845	55.22814516826065
1538760353.054435	54.87175856755857	56.83964732622644	57.85019614577732	59.669284632959716	55.58170815619178
1538760363.9029777	55.241933157466065	57.08691953595371	58.187374703181376	59.88368262418726	55.93556909477229
1538760374.751578	55.60616497546516	57.34019748186029	58.35923181666476	59.99779074457956	56.26812876156555
1538760385.5996606	55.97225831111382	57.62968172141473	58.5766698925695	60.22810314214894	56.57417561539478
1538760396.4472504	56.304040958176756	57.825202037187864	58.76182902589608	60.3187735079764	56.85214063702006
1538760407.2965512	56.5835448428511	58.051457669648244	58.87042928728124	60.426382656093665	57.09264605855333
1538760418.1451867	56.871921808852676	58.200654252895674	59.05404215302224	60.53686154983279	57.32093414122119
1538760428.9923973	57.12648480338612	58.441518078904664	59.22542335444359	60.613729938419056	57.5435106549744
