#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1558000336.836738	normal	1	nan	nan	80.0	80.2	1315.012	81.59471971619496	1316.205	81.90758391882446	1316.037	81.86850704684639	1313.392	81.1683492389302	1315.328	81.67837453599032	1310.29	80.36033750760862	1313.922	81.30941772627966	1315.109	81.62356596522386	1310.71	80.4686027019493	1311.011	80.54934516800267
1558000352.4051967	normal	1	nan	nan	80.0	80.3	1315.047	81.6049469936961	1316.302	81.93407253255509	1316.286	81.92751592511195	1313.52	81.19902718658341	1315.539	81.73318402090763	1311.06	80.56245289830122	1314.324	81.41378083858126	1315.374	81.69174901497581	1311.322	80.63375986668052	1311.776	80.74753962969908
1558000367.9726412	normal	1	nan	nan	80.0	80.3	1315.12	81.62094356848547	1316.44	81.97157657857542	1316.356	81.9469235210945	1313.582	81.22079034871422	1315.382	81.69148676976647	1311.723	80.7352176679683	1314.672	81.50634687484398	1315.589	81.75180371903025	1311.821	80.7637942030633	1312.414	80.9169057418676
1558000383.5419273	normal	1	nan	nan	80.0	80.3	1315.034	81.59865328069827	1316.361	81.94980844379688	1316.255	81.92069706724988	1313.554	81.21685723645578	1315.05	81.60206237374268	1312.254	80.86971306885971	1314.93	81.56718489650939	1315.658	81.76648975253784	1312.226	80.8660425560256	1312.87	81.03541477457838
1558000399.1065953	normal	1	nan	nan	80.0	80.3	1314.971	81.58423023387286	1316.372	81.95007070962265	1316.228	81.91387822353772	1313.543	81.20872881936975	1314.949	81.58029668663403	1312.71	80.99189104928155	1315.094	81.61700997730122	1315.725	81.78038909470479	1312.589	80.96672096514658	1313.28	81.14265340058546
1558000414.6799924	normal	1	nan	nan	80.0	80.3	1314.87	81.5569577365286	1316.294	81.93276121001963	1316.157	81.89158594861192	1313.529	81.20532013431648	1314.68	81.50818248832957	1313.041	81.08077445100889	1315.207	81.6474298717153	1315.72	81.7801268424214	1312.917	81.04170740905556	1313.631	81.23022983733836
1558000430.0756462	normal	1	nan	nan	80.0	80.3	1314.887	81.56167796025738	1316.368	81.95138203906572	1316.199	81.90548581993244	1313.622	81.23022983733836	1314.861	81.56036678631926	1313.358	81.16389178318241	1315.372	81.68729084926554	1315.838	81.81107275631575	1313.117	81.10515881323727	1313.904	81.3123020893745
1558000445.6430433	normal	1	nan	nan	80.0	80.3	1314.883	81.55643326764402	1316.266	81.92253291220504	1316.23	81.91151785785723	1313.669	81.23888272572776	1315.06	81.60888057044122	1313.574	81.22446125773558	1315.471	81.71666240528066	1315.871	81.81972717421422	1313.314	81.15812332001269	1314.138	81.36553215364802
1558000461.212059	normal	1	nan	nan	80.0	80.3	1311.409	80.61068979588026	1311.496	80.62274913087458	1312.661	80.95361162266408	1308.403	79.808319096584	1285.665	73.88323408482529	1313.503	81.19640512858405	1313.113	81.07159758734588	1311.751	80.69851422588272	1312.943	81.0409208290871	1312.901	81.02597584545174
1558000476.7775204	normal	1	nan	nan	80.0	79.7	1306.772	79.44428929167088	1309.386	80.13438144528345	1311.241	80.60728173096504	1307.186	79.56117279901127	1302.824	78.42265271116321	1280.817	72.53588674395178	1280.711	72.51601154393393	1268.884	69.40858633984362	1267.918	69.18520922629205	1292.604	75.67872260264176
1558000492.3505158	normal	1	nan	nan	80.0	78.9	1308.449	79.8748919008217	1310.928	80.52653784187487	1311.478	80.66993825829286	1309.071	80.0436888319623	1305.496	79.10178688381893	1261.185	67.4647979535107	1254.03	65.561820045471	1240.177	61.949179906189784	1243.446	62.826220734185426	1274.198	70.85397981629058
1558000507.919554	normal	1	nan	nan	80.0	78.6	1309.259	80.08851059118433	1311.292	80.61750593631041	1311.895	80.77690278851878	1309.706	80.2048927490332	1307.518	79.64189298278825	1245.792	63.45181505471692	1233.426	60.215597079851705	1218.81	56.421669140677295	1225.763	58.229817372595335	1254.094	65.62366915891971
1558000523.4894042	normal	1	nan	nan	80.0	78.6	1310.048	80.28982286986411	1311.698	80.72630393721147	1312.489	80.93158804499717	1310.268	80.35509473156617	1309.187	80.06911396541	1232.406	59.970175176323664	1218.248	56.27541526271807	1206.151	53.12627809123387	1211.388	54.49876431126404	1239.186	61.73256267173383
1558000538.8820255	normal	1	nan	nan	80.0	78.7	1310.79	80.49403112180289	1312.232	80.86945088923585	1313.167	81.11118938233676	1310.761	80.4801372185384	1309.965	80.2767162265659	1220.221	56.799044391712414	1204.838	52.78623484501168	1190.579	49.09661649408872	1199.076	51.297526444192954	1223.451	57.62473528531382
1558000554.452045	normal	1	nan	nan	80.0	78.9	1311.582	80.69982505604276	1312.904	81.04852444333437	1313.946	81.31833303857138	1311.342	80.63349770587547	1311.343	80.63507067101864	1209.251	53.948713421902994	1194.682	50.1468863683549	1178.343	45.92367295059012	1188.526	48.56485584477923	1209.658	54.041292429147234
1558000570.019333	normal	1	nan	nan	80.0	79.1	1312.316	80.89199841334448	1313.435	81.17883739394756	1314.548	81.4714704134235	1311.831	80.7637942030633	1312.323	80.89383368374183	1199.5	51.41445735067646	1184.379	47.500032767517496	1168.936	43.49015267031973	1179.588	46.246668458737986	1198.238	51.08186469719385
1558000585.4144213	normal	1	nan	nan	80.0	79.3	1312.768	81.0052627348764	1313.717	81.25435309810791	1314.816	81.54594390752891	1312.137	80.84375738751851	1312.687	80.98979353490813	1190.639	49.11271604563308	1176.032	45.33354138702316	1160.616	41.33844884057589	1171.66	44.193781766528446	1187.443	48.277200533934774
1558000600.9845061	normal	1	nan	nan	80.0	79.4	1313.269	81.13767157762595	1314.178	81.37470983807498	1315.418	81.70197659445785	1312.623	80.9719647167799	1313.637	81.23730947159856	1182.651	47.047677180535175	1169.616	43.66436088711316	1153.398	39.46309545262011	1164.642	42.37953067918397	1177.936	45.820684199496554
1558000616.5535226	normal	1	nan	nan	80.0	79.6	1313.608	81.22577229766512	1314.285	81.40119415682966	1315.674	81.7717347804105	1313.093	81.096244079185	1314.622	81.4958576745953	1175.425	45.17351058676195	1162.659	41.86775858957844	1146.931	37.792458122197786	1158.479	40.78487525394121	1169.641	43.6781009116803
1558000632.1215153	normal	1	nan	nan	80.0	79.7	1313.861	81.29578258955326	1314.519	81.46517695604689	1315.912	81.83441351129068	1313.395	81.17018466364243	1314.909	81.56718489650939	1168.952	43.50000348667572	1156.66	40.30623917226285	1142.06	36.539383219746014	1153.133	39.397589849558244	1162.47	41.815419756533174
1558000647.6910129	normal	1	nan	nan	80.0	79.9	1314.35	81.42164753915631	1314.891	81.56325136967325	1316.449	81.97472379071633	1313.845	81.28739176430054	1315.939	81.83965864758284	1163.096	41.98047124949835	1151.687	39.032024939199346	1136.664	35.14326318680378	1148.397	38.17626296091976	1156.677	40.32514502738513
1558000663.2590473	normal	1	nan	nan	80.0	80.0	1314.715	81.51840949651887	1315.203	81.6474298717153	1316.725	82.04553686084455	1314.177	81.37418539827468	1316.052	81.86850704684639	1157.812	40.61366688448743	1147.06	37.83075897812296	1131.658	33.845949385558015	1144.154	37.08009073686344	1151.592	38.99707572249599
1558000678.829277	normal	1	nan	nan	80.0	80.1	1314.807	81.5422726393981	1315.367	81.68440615702912	1316.742	82.04842187012991	1314.233	81.39621194195342	1315.865	81.81684236571527	1153.055	39.38801008681003	1143.339	36.864573345262215	1127.736	32.832596466368614	1140.302	36.08903309173684	1146.365	37.651421605902215
1558000694.3974817	normal	1	nan	nan	80.0	80.2	1315.078	81.61333862977745	1315.632	81.76937451683216	1317.087	82.14205491033181	1314.512	81.46858591062983	1316.397	81.96344629449686	1148.765	38.277203475490296	1139.419	35.85133692045656	1124.42	31.973516460758674	1136.917	35.20609929371494	1142.354	36.61285219853926
1558000709.7913973	normal	1	nan	nan	80.0	80.2	1315.229	81.6474298717153	1315.808	81.80346737758555	1317.205	82.17195509869225	1314.673	81.5039868018689	1316.364	81.94718578668972	1144.822	37.2604323320129	1135.236	34.77247670276347	1120.882	31.06377880274522	1133.797	34.40043883848102	1138.025	35.504005109127775
1558000725.3603308	normal	1	nan	nan	80.0	80.3	1315.229	81.6490033221894	1315.842	81.81448206973664	1317.08	82.14179262918151	1314.646	81.50031558061028	1316.023	81.86404864132282	1141.208	36.32545285134711	1132.037	33.94288144903476	1117.768	30.26712260221302	1130.849	33.6464074498158	1134.426	34.567191467597695
1558000740.930578	normal	1	nan	nan	80.0	80.4	1315.199	81.64349624882698	1315.884	81.82523454292595	1317.108	82.14598913009695	1314.647	81.50136450055152	1316.017	81.85696765674857	1137.967	35.48073025824988	1129.336	33.24891001271317	1115.365	29.643874943947594	1128.367	32.99797861760453	1131.316	33.76168540154595
1558000756.316212	normal	1	nan	nan	80.0	80.4	1315.154	81.63562901717569	1315.915	81.83021740828553	1316.958	82.10743397952683	1314.602	81.48930194144123	1315.726	81.77934008569764	1134.999	34.719215087080556	1127.289	32.722518518119614	1113.309	29.114180098134966	1126.017	32.39644037860808	1128.221	32.96025009226696
1558000771.8936398	normal	1	nan	nan	80.0	80.4	1315.161	81.6372024619991	1315.967	81.84254347611204	1317.041	82.12133476397412	1314.663	81.50477349267248	1315.862	81.81972717421422	1132.309	34.02301408276253	1125.186	32.18923454467904	1111.476	28.637216884445934	1123.809	31.82394288935666	1125.409	32.239355473924206
1558000787.2793424	normal	1	nan	nan	80.0	80.4	1315.164	81.62881076497933	1316.005	81.85460733194805	1316.983	82.10297524980297	1314.647	81.50031558061028	1315.691	81.77697981665597	1129.805	33.371410673281844	1122.88	31.586292285549916	1109.317	28.082910179470673	1121.736	31.28976940191842	1122.911	31.59094180891043
1558000802.847206	normal	1	nan	nan	80.0	80.4	1315.119	81.61937013144643	1315.985	81.8514602348514	1316.835	82.07674755037033	1314.571	81.47986170867352	1315.499	81.72007162075124	1127.413	32.75610999506489	1120.651	31.01445031852245	1107.228	27.54340108673341	1119.832	30.795709230042576	1120.626	31.002828530476563
1558000818.59925	normal	1	nan	nan	80.0	80.4	1315.349	81.68178371173917	1316.352	81.948759380703	1317.25	82.1787744780031	1314.722	81.51788503378657	1315.753	81.78930568478609	1125.245	32.198793632857814	1119.012	30.58782809582999	1105.792	27.17861744263928	1118.1	30.352847622884838	1118.866	30.551676176931323
1558000834.3418703	normal	1	nan	nan	80.0	80.4	1315.56	81.73738000000822	1316.544	81.99622982102483	1317.316	82.19398699054591	1314.748	81.52863653653503	1315.673	81.76832551134112	1123.26	31.68419195115939	1117.425	30.17959239819811	1104.27	26.78911169967978	1116.592	29.962455106428934	1117.209	30.123047557640803
1558000850.0882204	normal	1	nan	nan	80.0	80.4	1315.505	81.7234808397584	1316.566	81.99832797785939	1317.209	82.17510250276928	1314.713	81.51342710393828	1315.354	81.67837453599032	1121.449	31.217450744834878	1115.392	29.651619644031598	1103.068	26.470834098746764	1115.181	29.599730496564007	1115.64	29.715385024377156
1558000865.8318896	normal	1	nan	nan	80.0	80.4	1315.744	81.78537189206145	1316.818	82.06756790502914	1317.518	82.25405087467516	1314.897	81.56587372037438	1315.879	81.82602131063823	1119.759	30.782796981158754	1114.195	29.345975785240626	1102.416	26.306548691989974	1113.853	29.2535653305913	1114.018	29.303125926761822
1558000881.574667	normal	1	nan	nan	80.0	80.5	1315.831	81.81159726584292	1316.921	82.09484464058778	1317.557	82.2655916593917	1314.925	81.57478972841	1315.841	81.81998942965765	1118.186	30.380218123346367	1112.609	28.93866623076292	1101.526	26.077800519108223	1112.605	28.935827111680283	1112.735	28.962153581226175
1558000897.144821	normal	1	nan	nan	80.0	80.5	1315.968	81.85067346104825	1317.082	82.1381206952774	1317.715	82.30572243090273	1315.026	81.60284908802441	1316.036	81.86719575047618	1116.742	30.00582979786259	1111.418	28.62663568090511	1100.667	25.857319637030287	1111.468	28.643152696234665	1111.559	28.6607021145428
1558000912.7136273	normal	1	nan	nan	80.0	80.5	1315.954	81.8459528221847	1317.12	82.14730053773201	1317.757	82.30991914120114	1315.051	81.60520923199965	1315.954	81.84805088306439	1115.39	29.65497568631463	1110.257	28.322117849182177	1100.255	25.75159712245022	1110.392	28.365213177479745	1110.237	28.323150066113612
1558000928.4575753	normal	1	nan	nan	80.0	80.5	1315.93	81.83939639056962	1317.087	82.13890753791156	1317.609	82.27739477659998	1315.005	81.59498195368178	1315.636	81.76596525021068	1114.139	29.331004085429868	1109.061	28.019950059698203	1099.552	25.56878242193261	1109.397	28.11077815241606	1109.166	28.05349423808184
1558000944.1935618	normal	1	nan	nan	80.0	80.5	1315.848	81.80845020993775	1317.076	82.132612802116	1317.554	82.25719835739574	1314.964	81.58423023387286	1315.609	81.74472297632656	1112.991	29.033649060563675	1108.141	27.785666269278863	1098.655	25.34137385937447	1108.483	27.87390779414227	1108.094	27.772765656879074
1558000959.7664328	normal	1	nan	nan	80.0	80.5	1315.743	81.78484738672068	1317.047	82.12762947816373	1317.46	82.2409363957945	1314.916	81.5705939569093	1315.338	81.67785004772759	1111.902	28.751289549379635	1107.302	27.568942593652082	1098.039	25.176112718271725	1107.598	27.64273026630417	1106.976	27.48199907123444
1558000975.3335705	normal	1	nan	nan	80.0	80.5	1315.805	81.80582766565294	1317.129	82.15175932760621	1317.598	82.27424727453172	1314.978	81.58737707505406	1315.578	81.74052698784953	1110.886	28.48701854981391	1106.645	27.39686369027413	1097.168	24.949504249642814	1106.665	27.406925031325045	1105.744	27.16081784563812
1558000990.9079697	normal	1	nan	nan	80.0	80.5	1315.841	81.80818795541518	1317.147	82.15202160955232	1317.597	82.27293581622644	1314.996	81.5892127338011	1315.578	81.7423627321491	1109.897	28.239283480558697	1105.719	27.160043952267642	1096.585	24.804111684055897	1105.817	27.185324561763082	1104.941	26.961675197534987
1558001006.477838	normal	1	nan	nan	80.0	80.5	1315.714	81.77934008569764	1316.954	82.10533575302088	1317.325	82.20736356839188	1314.95	81.57610090810249	1315.5	81.73397076658102	1108.967	27.99879159738066	1105.152	27.015586996492402	1095.787	24.599438540449682	1105.028	26.983600943824058	1104.049	26.731076651677085
1558001022.0470064	normal	1	nan	nan	80.0	80.5	1315.557	81.73921574254973	1316.805	82.06206013013434	1317.324	82.19975727234896	1314.965	81.57924774149888	1315.565	81.73606875596397	1108.095	27.77508776343393	1104.347	26.80252438752086	1095.334	24.48138340773312	1104.323	26.797365655055728	1103.41	26.56471510076244
1558001037.7820554	normal	1	nan	nan	80.0	80.5	1315.479	81.71220420577174	1316.705	82.03714412096315	1317.197	82.16749628141088	1314.934	81.57531420022406	1315.461	81.71377768726052	1107.287	27.56842660168013	1103.751	26.64828172814896	1094.852	24.36204370047426	1103.65	26.626874028792372	1102.649	26.367929107600048
1558001053.3542573	normal	1	nan	nan	80.0	80.5	1315.512	81.72610331832493	1316.719	82.04029139590693	1317.278	82.19320013472134	1315.021	81.59943999416373	1315.727	81.7806513470091	1106.523	27.367195809756595	1103.006	26.456391101786267	1094.261	24.20946004211828	1103.006	26.458712293515873	1101.888	26.173991473112892
1558001069.0962389	normal	1	nan	nan	80.0	80.5	1315.531	81.73501976110492	1316.692	82.03688184818748	1317.287	82.19188870876633	1315.04	81.60704490070748	1315.643	81.76203148542754	1105.799	27.181971000517933	1102.052	26.216027531525015	1094.038	24.149407910447735	1102.455	26.310417172287544	1101.36	26.034992566613255
1558001084.672774	normal	1	nan	nan	80.0	80.6	1315.417	81.70250108657092	1316.566	82.00540926706708	1317.119	82.1491365093002	1314.947	81.57688761616919	1315.411	81.70171434843223	1105.122	27.004237071781972	1101.592	26.09611011200559	1093.7	24.06332647832778	1101.904	26.176570357176388	1100.892	25.913276565356682
1558001100.241709	normal	1	nan	nan	80.0	80.5	1315.336	81.68466840167366	1316.506	81.98364090815267	1317.065	82.13418648493416	1314.902	81.5679716024415	1315.362	81.68493064633822	1104.472	26.839667496408765	1101.283	26.009978534951642	1093.212	23.93627021031716	1101.414	26.050207378480536	1100.382	25.783055667507597
1558001115.9845417	normal	1	nan	nan	80.0	80.5	1315.285	81.66578684078831	1316.435	81.96947843882253	1317.055	82.12815403822378	1314.862	81.5543353929429	1315.216	81.64113607735408	1103.882	26.688002401152062	1100.907	25.92023901368566	1093.08	23.907406173299023	1100.919	25.921786226395398	1099.849	25.644846562106522
1558001131.553067	normal	1	nan	nan	80.0	80.5	1315.383	81.69096227941054	1316.484	81.98154276069636	1317.19	82.16461116757091	1314.972	81.58554141733202	1315.529	81.73292177239182	1103.345	26.545887105932252	1100.345	25.77996137125683	1092.715	23.80973418174335	1100.435	25.798269332413383	1099.224	25.485500619858612
1558001147.1221104	normal	1	nan	nan	80.0	80.5	1315.392	81.69987862684047	1316.482	81.97734646980325	1317.181	82.1614637735438	1315.016	81.59996446991181	1315.555	81.73292177239182	1102.801	26.407646447943534	1099.631	25.58940981429805	1092.341	23.709230361161644	1099.928	25.669084312839914	1098.872	25.396033008373706
1558001162.6924627	normal	1	nan	nan	80.0	80.5	1315.301	81.67181843872231	1316.38	81.95505376429037	1317.044	82.13051455953064	1314.923	81.5705939569093	1315.266	81.65634610102916	1102.264	26.26992730037955	1099.197	25.47441372532603	1091.847	23.5847644315877	1099.522	25.559500136901534	1098.535	25.308114720277445
1558001178.2615697	normal	1	nan	nan	80.0	80.5	1315.27	81.65949301126875	1316.321	81.93748197359582	1316.989	82.11530234085876	1314.885	81.56194019510758	1315.277	81.66657357032591	1101.753	26.137371534192425	1098.539	25.307083434432116	1091.531	23.498697533148516	1099.16	25.46564736963819	1098.191	25.222519077922698
1558001193.8306577	normal	1	nan	nan	80.0	80.5	1315.203	81.64585642199518	1316.239	81.91545180159983	1316.88	82.08697632824578	1314.833	81.5480417768731	1315.078	81.61386310774378	1101.274	26.01616755628129	1098.358	25.261964990192155	1091.103	23.390472840536404	1098.787	25.37308636998432	1097.692	25.08123949905712
