#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1552055336.354796	normal	1	nan	nan	80.0	80.5	1314.008	81.32829723975283	1311.607	80.70795221470507	1309.754	80.2140671934194	9999999000.0	9999	1314.961	81.58265681441253	1084.3	21.64029586734796	1083.883	21.530071034660068	1084.339	21.65446053668893	1081.749	20.984666064387056	1084.723	21.75000923629159
1552055351.925174	normal	1	nan	nan	80.0	80.4	1314.064	81.35294565668119	1311.789	80.74177189718148	1309.952	80.27016292451162	9999999000.0	9999	1314.965	81.58763931195517	1084.326	21.65214267760257	1083.917	21.542947580149303	1084.34	21.65188513780322	1081.8	20.99599557522197	1084.695	21.738677172439566
1552055367.6705356	normal	1	nan	nan	80.0	80.4	1313.654	81.23363854822674	1312.511	80.93499644617486	1310.477	80.4022800169505	9999999000.0	9999	1315.118	81.62487716437818	1084.373	21.659611340406627	1083.737	21.491184168051404	1084.259	21.62844909903515	1081.898	21.02766691124407	1084.726	21.745115840374638
1552055383.2340145	normal	1	nan	nan	80.0	80.2	1313.253	81.13164095993534	1312.062	80.82147237010076	1310.24	80.34382279138754	9999999000.0	9999	1314.506	81.46203023187809	1084.404	21.667852642846356	1083.814	21.51255901231025	1084.352	21.65162759802388	1082.183	21.096160418974705	1084.755	21.757735665467408
1552055398.9820187	normal	1	nan	nan	80.0	80.2	1312.924	81.0503598011328	1311.466	80.65342198663939	1309.774	80.21223230249416	9999999000.0	9999	1314.231	81.38860752328355	1084.443	21.681502344661567	1084.002	21.565610420555913	1084.434	21.675578882318405	1082.022	21.05341618580769	1084.814	21.77653671765529
1552055414.5522647	normal	1	nan	nan	80.0	80.1	1312.988	81.0702866089141	1310.98	80.53859686815895	1309.375	80.12153754162318	9999999000.0	9999	1313.907	81.30260015084514	1084.496	21.688713530362747	1084.073	21.580547376560844	1084.501	21.689743701017505	1081.803	20.997798000936655	1084.858	21.782717908572977
1552055430.119908	normal	1	nan	nan	80.0	80.1	1313.387	81.15183046264656	1311.409	80.65132468824004	1309.788	80.23503744815662	9999999000.0	9999	1314.456	81.4559990189764	1084.525	21.700302968512915	1084.089	21.58492546250818	1084.538	21.704166123482537	1082.105	21.074273243429616	1084.814	21.767522501368603
1552055445.6885552	normal	1	nan	nan	80.0	80.1	1313.777	81.27506777854887	1311.809	80.75881295429645	1310.093	80.30135675919064	9999999000.0	9999	1314.623	81.49113754540622	1084.596	21.71704333892785	1084.292	21.6428712573138	1084.643	21.7312083331567	1081.583	20.942180740323693	1084.672	21.74151018480461
1552055461.2580557	normal	1	nan	nan	80.0	80.1	1313.363	81.15707450961509	1311.489	80.6691517672848	1309.901	80.26151258580194	9999999000.0	9999	1314.345	81.41850085666647	1084.632	21.726830055810296	1084.346	21.658581179028715	1084.648	21.73635925501594	1082.261	21.11676024436383	1084.684	21.73661680131727
1552055476.8269947	normal	1	nan	nan	80.0	80.1	1313.222	81.13452516701545	1311.236	80.61331138668083	1309.851	80.24473623621134	9999999000.0	9999	1314.2	81.37838091902222	1084.695	21.738677172439566	1084.203	21.6168599097482	1084.659	21.72940551237889	1082.001	21.046463862151995	1084.776	21.760826242133135
